id_entity;id_user_skill;id_curator;id_paper;Title;Body;Authors;Training material;LocationPath;ImagePath

It is focused on quantification of spatial properties of many objects and their mutual spatial relations in a collection of many 3D images.  It can be used for analysis of a collection of 2D images or time lapse series of 2D or 3D images as well. It has a modular design and is extensible via plug-ins. It is a stand-alone, easy to install application written in C++ language. The GUI is written using cross-platform wxWidgets library.;;;http://cbia.fi.muni.cz/projects/acquiarium.html;
2569;;11;;Distinctive Image Features from Scale-Invariant Keypoints;;;;;
2570;;11;;Multi-image matching using multi-scale oriented patches;;;;;
2519;;444;;Register Virtual Stack Slices;A Jython script using the plugin : Register Virtual Stack Slices

It takes a sequence of image slices stored in a folder, and delivers a list of registered image slices (with enlarged canvas). One of the images in the sequence can be selected by the user as reference and it will remain intact.

The plugin can perform 6 types of image registration techniques:

- Translation
- Rigid (translation + rotation)
- Similarity (translation + rotation + isotropic scaling)
- Affine
- Elastic (via bUnwarpJ with cubic B-splines)
- Moving least squares

All models are aided by automatically extracted SIFT features. 
;Albert Cardona, Ignacio Arganda-Carreras and Stephan Saalfeld;;;
2295;;11;;Manual Frame Drift Registration;<h3>An ImageJ macro for correcting frame drift occurred during image acqusition.</h3>

<p>It often happens that you have an image sequence that shows problematic drifting of image frame and at the same time you have some landmarks that could be used for correcting the drift.</p>

<p>This ImageJ macro allows you to</p>

<ol>
<li>Manually track the landmark using <a href="http://biii.info/node/1579">ImageJ Manual Tracking Plugin</a>.</li>
<li>Using the coordinates recorded in the Result window, each frame is shifted back so that the landmark stays in a single place.</li>
</ol>
;Kota Miura;;;
2301;;11;;BioImage Information Index;Biii is a website for organizing bioimage analysis resources. We **manually** edit following pages, for you to search tools, workflows and functions for bioimage analysis: 

- [Component page](http://biii.info/function): The implementation of image processing and analysis algorithms.
- [Workflow page](http://biii.info/workflows): Image analysis workflow (a sequence of components) for biological research. 
- [Software/Library page](http://biii.info/software-table): A package of various components. 
- [Sample Data page](http://biii.info/workflows): Sample image data for testing workflows and components. 

Please enjoy!

---

---;;;;
2281;;11;;About;Each component and workflow pages are tagged manually with biological and/or image processing term, to develop mutual and organic links between biological and image processing regimes. For more about the aim of this site, please read [About](http://biii.info/node/2281) and [EuBIAS Manifesto](http://biii.info/node/2261).

We started constructing **Biii** on Oct. 11, 2013 during [the first taggathon in Barcelona](http://eubias2013.irbbarcelona.org/taggathon). We made major upgrades and added ca 140 pages of workflows in [the second taggathon in Paris in Dec. 2014](http://eubias.org/eubias2015/?page_id=52). 

#What BIII can do for you, what you can do for BIII

<p>Existing software packages afford a rich range of tools for processing and analysis of microscope images. They are constantly evolving and the number of functions is steadily growing. With so many choices offered to the users, the problem to choose the best tool to answer a specific question is not trivial and is sometimes extremely complex. There is a gap between the rich availability of tools and the users. A simple list of links to software packages does not help much.</p>

<p>We need to have a bridge. Biii (BioImage Information Index) is this bridge, allowing you to search for a tool you need for your bioimage analysis. At the same time you could contribute to this site by adding functions and packages, tagging functions, commenting and evaluating tools.</p>

<p>Biii will continue to evolve, enhancing its usability and its contents.</p>

<p>For more details, please see "The webtool" section in the <a href="http://biii.info/node/2261">EuBIAS Manifesto</a>.</p>

<h1>Taggers</h1>

<p>The following "taggers" attended the first taggathon in EuBIAS, Oct 9 - 11, 2013 and created this site:</p>

<ul>
<li>Jason Swedlow, Univ. Dundee &amp; EuroBioimaging WP11</li>
<li>Kota  Miura, EMBL Heidelberg</li>
<li>Julien Colombelli, IRB Barcelona</li>
<li>Sébastien Tosi, IRB Barcelona</li>
<li>Perrine Paul-Gilloteaux, Curie, Paris</li>
<li>Christian Tischer, EMBL Heidelberg</li>
<li>Christoph, Moehl, DZNE Bonn</li>
<li>Thomas Pengo, CRG Barcelona</li>
<li>Simon F Nørrelykke, ETH Zurich</li>
<li>Carlos Ortiz de Solórzano Aurusa, CIMA, Pamplona</li>
<li>Petr Walczysko, Univ. Dundee (OME)</li>
<li>Ricard Delgado Gonzalo, BIG - EPFL</li>
<li>Thomas Walter, Mines Paris</li>
<li>Johannes Schindelin, LOCI, Univ. Madison (Fiji / ImageJ)</li>
<li>Fabrice de Chaumont, Pasteur, Paris (ICY)</li>
<li>Martin Horn, Univ. Konstanz (KNIME)</li>
<li>Lee Kamentsky, Broad Institute, Boston (CellProfiler)</li>
<li>Christoph Sommer, IMBA Vienna (CellCognition)</li>
<li>Ullrich Kloethe, U. Heidelberg (VIGRA)</li>
<li>Nicolas Rey-Villamizar, Houston (Farsight)</li>
<li>Laszlo Marak, ESIEE (PINK)</li>
<li>Stuart Berg, Janelia Farm, HHMI (Ilastik)</li>
<li>Luis Pedro Coelho, EMBL Heidelberg (Mahotas)</li>
<li>Joe Barry, EMBL Heidelberg (EBImage)</li>
<li>Peter Majer, Bitplane (Imaris)</li>
<li>Ronald Ligteringen, Delft University of Technology (DIPimage)</li>
<li>Fabrice Cordelières, Bordeaux Imaging Center</li>
<li>Ofra Golani, Weizmann, Rehovot</li>
<li>Chong Zhang, CellNetworks, Univ. Heidelberg</li>
<li>Nikolay Kladt, CECAD, Koeln</li>
<li>Graeme Ball, Univ. Dundee</li>
</ul>

<p>The following "taggers" attended <a href="http://eubias.org/eubias2015/?page_id=52">the second EuBIAS taggathon, Dec 8 - 9, 2014</a>,  and worked on upgrading the web functinality and adding 140 workflows:</p>

<ul>
<li>Perrine Paul-Gilloteaux, Institut Curie, Paris</li>
<li>Kota  Miura, EMBL Heidelberg / NINS Tokyo</li>
<li>Julien Colombelli, IRB Barcelona</li>
<li>Sébastien Tosi, IRB Barcelona</li>
<li>Christoph, Moehl, DZNE Bonn</li>
<li>Thomas Pengo, Univ. Minnesota</li>
<li>Simon F Nørrelykke, ETH Zurich</li>
<li>Fabrice Cordelières, Bordeaux Imaging Center</li>
<li>Chong Zhang, CellNetworks, Univ. Heidelberg</li>
<li>Nikolay Kladt, CECAD, Koeln</li>
<li>Graeme Ball, Univ. Dundee</li>
<li>Peter Bankhead, QUB UK, Belfast</li>
<li>Olivier Burri, EPFL, Lausanne</li>
<li>Torsten Stöter, LIN Magdeburg</li>
<li>Laurent Gelman, FMI Basel</li>
<li>Marie-Laure Boizeau, ex-Itav, Toulouse</li>
<li>Nicolas Signolle,  Institut Curie, Paris</li>
<li>Volker Bäcker,  MRI, Montpellier</li>
</ul>

#Acknowledgements

This site, biii.info, is supported by <a href="http://www.eurobioimaging.eu/content-page/wp11-data-storage-analysis">EuroBioimaging Working Package 11 "Data Storage and Analysis"</a>. The second taggathon was supported by <a href="http://france-bioimaging.org/">France BioImaging. </a>

<p>Ricard Delgado Gonzalo (BIC-EPFL), together with Virginie Uhlmann and Daniel Sage (BIC - EPFL) contributed largely in setting up the tagging platform initially used during the taggathon. This prototype site could be found <a href="http://bigwww.epfl.ch/obia-tags/">here</a>.</p>

During Oct 2013 - Nov. 2014, Biii.info existed in ImageJ.dev server. We thank Johannes Schindelin and Curtis Rueden for their kind offer and their generous supports! From Dec. 2014, the site is running in EMBL web server. We thank Agustin Villalba Casas and Matthias Helmling (IT service, EMBL Heidelberg) for their help in migrating the site. 

;;;;
2572;;11;;Sickle cell anaemia among Eti-Turks: haematological, clinical and genetic observations.;;;;;
2351;;139;;Adipocyte quantification;Analysis of adipocyte number and size<bib>2572</bib>. The workflow URL links to the original code and example images. The full paper can be accessed [here](http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3756104/). ;Osman S Osman, Joanne L Selway,Ma?gorzata A K?pczy?ska, Claire J Stocker, Jacqueline F O’Dowd, Michael A Cawthorne, Jonathan RS Arch, Sabah Jassim, and Kenneth Langlands;;;
2573;;11;;Active mask segmentation of fluorescence microscope images.;;;;;
2574;;11;;{SLT-LoG: A Vesicle Segmentation Method with Automatic Scale Selection and Local Thresholding Applied to TIRF Microscopy};;;;;
2356;;426;;Vesicle segmentation method;
You can upload your image at the [Mobyle@SERPICO](http://mobyle-serpico.rennes.inria.fr/cgi-bin/portal.py#forms::ATLAS) portal and download the result. The workflow is only available online, i.e. no download possible. 

Publication: <bib>2574</bib>;A. Basset, J. Boulanger, P. Bouthemy, C. Kervrann, J. Salamero;;;
2575;;11;;Step-by-step quantitative analysis of focal adhesions;;;;;
2576;;11;;Spot detector based on a 3D LoG filter;Quote: "It applies a LoG (Laplacian of Gaussian or Mexican Hat) filter to a 2D image or to 3D volume. Here, we have a fast implementation. It is a perfect tool to enhance spots, like spherical particles, in noisy images. This module is easy to tune, only by selecting the standard deviations in X, Y and Z directions.";D. Sage, F.R. Neumann, F. Hediger, S.M. Gasser, M. Unser;;http://bigwww.epfl.ch/sage/soft/LoG3D/;
2578;;11;;Endosomal WASH and exocyst complexes control exocytosis of MT1-MMP at invadopodia.;;;;;
2360;;85;;spot detection and codistribution analysis;WASH, Exo84, and cortactin spot detection and codistribution analysis To detect endosomes, an automatic Otsu threshold is applied to the Gaussian-filtered MT1-MMP–positive endosome image (= 1.5 pixels for the sample image). Statistics about each endosome are then saved, for example random positioning  of spots can be compared to actual positioning. 

For each endosome, WASH and Exo84 (or WASH and cortactin) spots are searched for in a neighboring of x pixels (manually set by use: XX for sample data) in their respective channel. Their number and position are saved per endosome (**see the macro in Text file S2 downloadable from URL link 1**). 

From the position of WASH and Exo84 (or WASH and cortactin) spots around each endosomes, each WASH spot is paired with its closest Exo84 (or cortactin) spot neighbor, optimized over all spots around this endosome. This allowed measuring of the distribution of distance between WASH-Exo84 (or WASH-cortactin) spots (**for the co-distribution analysis, see matlab scripts in Zip file S3 downloadable from URL link 1**).

URL link 2 is the publication which used this workflow <bib>2578</bib>.

URL link 3 provides sample data, where parameters to be used are described above. 
;A Great Guy;;;
2580;;85;;Advances in image correlation spectroscopy: measuring number densities, aggregation states, and dynamics of fluorescently labeled macromolecules in cells.;;;;;
2581;;85;;Microscope Image Correlation Spectroscopy MICS;Fluorescence spectroscopy by image correlation is a technique that allows analysing and characterizing the different molecular dynamics from a sequence of fluorescence images.

Many image correlation techniques have been developed for different applications but in particular to study the mechanisms of cell adhesion during migration. These techniques can be used with most imaging modalities: e.g. fluorescence widefield, confocal microscopy, TIRFM. They allow to obtain information such as the density in molecules, diffusion coefficients, the presence of several populations, or the direction and speed of a movement corresponding to active transport when spatial and temporal correlations are taken into account (STICS: Spatio-Temporal Image Correlation Spectroscopy). 
Please see <bib>2580</bib>  for a review and the description of the methods.

This plugin is based on ICS_tools plugin by Fitz Elliott, available [here](http://www.cellmigration.org/resource/imaging/imaging_resources.shtml "cell migration website").

Some bugs have been removed, ROI does not need to be squared, fitting is weighted in order to give more weight to the smaller lags (temporal or spatial)
Exemple of use on sample data [fluorescent beads](http://biii.info/node/2577 "Beads")
- Select an ROI, start by ICS to get the right PSF size
- Then run TICS and select diffusion, or diffusion plus flow model. Remove the first line (autocorrelation) which corresponds to the noise autocorrelation before fitting.



;Chen Chen, François Waharte,  Perrine Paul-Gilloteaux;;http://imagejdocu.tudor.lu/doku.php?id=plugin:analysis:microscope_image_correlation_spectroscopy:start&s[]=spectroscopy;
2582;;85;;ICS tools;Implementation of some image correlation spectroscopy tools;Fitz Elliott ;;http://www.cellmigration.org/resource/imaging/imaging_resources.shtml#software;
2476;;92;;Fit FLIM data stored on an OMERO server;FLIMfit is an OMERO client-side MATLAB application for fitting and visualising time-resolved FLIM data. It supports key data formats including: Becker and Hickl .sdt, LaVision BioTech .msr, PicoQuant .bin and OME-TIFF files; as well as several options for curve fitting. Results can be saved back in OMERO, which also facilitates working collaboratively on the data analysis.;FLIMfit developers at Imperial College London;;;
2444;;92;;Manual Tracking with ImageJ;The Fiji ImageJ distribution comes with several manual tracking tools, two of which are particularly useful: 

* _Plugins->Tracking->Manual Tracking_
* _Plugins->Tracking->Manual tracking with TrackMate_ (TrackMate is an advanced automatic tracking tool, with the option for manual editing of tracks)

The _Manual Tracking_ plugin is quick to use, intuitive and produces easy-to-understand output. TrackMate has the advantage that automatic detection and linkage can be combined with manual input.

Pre-processing steps before manual tracking might include:

* denoising and/or deconvolution
* flicker and photobleaching correction, e.g. using Fiji's _Image->Adjust->Bleach Correction_
* flat-field correction, and/or bandpass (ImageJ's _Process->FFT->Bandpass filter_) according to the size of the features of interest;Fabrice Cordelieres; TrackMate developers;;;
2484;;92;;Particle tracking of image data stored in an OMERO database;u-Track is a client-side OMERO MATLAB application implementing the sophisticated multiple-particle tracking algorithm of Jaqaman et al. <bib>2479</bib>. It works on data previously imported into an OMERO server, and produces results in the form of MATLAB data structures as well as providing functionality to visualise these results.;Danuser lab;;;
2448;;92;;Figure creation using images in an OMERO database;OMERO.figure is an OMERO web application that makes generating figures from images in an OMERO image database very quick and easy. The images in the figure link back to the original data, greatly simplifying the process of adjusting the view and keeping track of original data. PDF documents are generated, which can be opened using e.g. Adobe Illustrator or Inkscape in order to produce the final finished figure.;Will Moore;;;
2560;;85;;Neural crest cells in mouse gut;Confocal microscopy stack image of the mouse midgut.  Acquisition with  ENCC enteric neural crest cells (YFP, green) and TUJ1 (red) images, with ablation of beta1 -integrin. 

More information: <bib>2455<ib>.or on http://cid.curie.fr user: biii password: Biii!Tag1 search guid:10713;;;;
2541;;120;;Seashell;The synthetic sample has been created artificially using a 3D artificial structure shape. This shape represents a seashell of six branches with various fluorophore densities. The position of the fluorophores of exactly known. Some image sequences have additional noise.
The sequences of images that we provide here simulates the PALM acquisition process: for a long sequence (2500 images, 50000 activated fluorophores) and for a short sequence (100 images, 2000 activated fluorophores).
Two version of this samples, large and flat, are articifically created. and they are available as a z-stack of images for the thick sample and as a 2D image for the flat sample. In the spatial (XY) orientation they have the shape of seashell with 6 branches of differents intensities.
;;;;
2539;;120;;Snow;In this dataset, the fluorophores are placed on a regular grid with various depth, various lateral spacing, and various number of photons

http://bigwww.epfl.ch/smlm/datasets/index.html?p=snow;;;;
2577;;85;;Fluorescent beads in solution;This time stack was acquired on a confocal microscope and shows free beads in water (then diffusing, but also some flow). 

This is not a simulation, but some ground truth is available from the Stokes-Einstein equation allowing to compute the diffusion coefficient (free diffusion) from the beads diameter. This can be used for diffusion estimation such as temporal image correlation spectroscopy (TICS), testing spot detection and tracking algorithm, or beads diameter estimation from deconvolution or segmentation.

- image acquisition frequency: 90ms
- approximated PSF 0.3 Pixel
-  Pixel Size 0.129 um 
- Beads diameter:100 nm

 Stokes-Einstein for spherical particles (here beads gives D= kB T/(6* pi *eta* R) where:

| parameter | value |
|----|----|
|kB | 1,381 (Boltzmann's constant) 10-23 J.K-1 |
| T | 293 K (absolute temperature)|
| R | 100 nm (spherical particle diameter) |
| eta | 0,001003 Pa.s (viscosity of water for this T |

The theoretical diffusion is then : Dth = 2.15 um2.s-1

Data can be accessed and downloaded in ome tiff format by logging on the url link as biii, password  Biii!Tag1, and searching for guid:10800.

Some tracks results (not ground truth) are also attached to the data in the attachment panel.;;;;
2585;;11;;Human Language;Human readable language *e.g.* English. 

We are not joking, because many workflows are human-written text and called "instructions", "manuals" or tutorials. As we think that workflow could also take those forms beside scripting languages, we added human language as one of those listed in "languages" in biii. ;;;http://en.wikipedia.org/wiki/Language;
2531;;92;;Generate animations from image data;Imaris is a commercial 3D image visualisation and analysis tool. It can be used to produce complex 3D animations that include multiple volume and surface elements in several channels, as well as clipping planes and annotations such as text and arrows. Movies interpolate seamlessly between user-defined key frames, and properties such as viewing angle, zoom and visibility of each element can be changed during the animation. These features allow effective communication of results based on image data.;Bitplane;;;
2462;;92;;Organise Image Data using OMERO;OMERO is an image database application consisting of a server and several clients, the most important of which are the web client and _Insight_ java application. Metadata are extracted from images that have been imported (either using the Insight client, or directly from the filesystem), and this is accessible for search. A standardised hierarchy of _Project > Dataset > Image_ in which image thumbnails can be viewed, combined with group membership, tagging, and attachment of results and other files gives a powerful framework for organising scientific image data. Images can also be analysed server-side or client-side within the base OMERO application or one of its many extensions.

OMERO has APIs for extension in multiple languages: java, python, C++ and MATLAB; and such extensions have easy access to the image data and metadata in the database.;OME Developers;;;
1818;;0;;Cell Counter;Assists the manual counting of cells. ;Kurt De Vos;;http://imagej.net/plugins/cell-counter.html;
2348;;92;;Count Cells Manually;An ImageJ plugin (author: Kurt De Vos) for counting multiple cell classes manually, which overlays already-counted cells on the image. It is controlled via its own graphical user interface, and can export and load results.;Kurt De Vos;;;
2586;;11;;High-throughput, subpixel precision analysis of bacterial morphogenesis and intracellular spatio-temporal dynamics.;;;;;
2412;;92;;MicrobeTracker;MicrobeTracker is a MATLAB application / suite of tools for analysing fluorescent spots inside microbes<bib>2586</bib>. MicrobeTracker can identify cell outlines and fluorescent foci, and generate plots and statistics based on positions and intensity (kymographs, histograms etc.) The MATLAB code is easy to modify and extend to add additional plots and statistics: see e.g. [Lesterlin et al. (2014)](http://www.ncbi.nlm.nih.gov/pubmed/24362571).;Graeme Ball;;;
2587;;11;;MicrobeTracker;Quote: *MicrobeTracker is a MATLAB-based program designed to detect and outline bacterial cells in images obtained by light microscopy and to analyze fluorescence signal inside them.*

;Sliusarenko O, Heinritz J, Emonet T, and Jacobs-Wagner C;;http://microbetracker.org/help/helpMicrobeTracker.htm;
2588;;11;;SpotFinderZ;Quote: *SpotFinderZ (from now on simply SpotFinder) detects round, usually diffraction-limited spots inside bacterial cells outlined with MicrobeTracker and places them into the meshes structure produced by MicrobeTracker. The program is written in MATLAB and saves the data in the MicrobeTracker format by appending additional fields.*;;;http://microbetracker.org/help/helpSpotFinder.htm;
2589;;11;;SpotFinderM;Quote: *A GUI-based program which manually detects spots and places them into previously detected meshes. Currently the program runs from MATLAB only. *;Sliusarenko O, Heinritz J, Emonet T, and Jacobs-Wagner C;;http://microbetracker.org/help/helpSpotFinderM.htm;
2143;;0;;ImageJ/QuimP;Semi-automatic tracking and quantification of fluorescence intensity at cell boundary of single migrating cells. 4 functions are packaged in one:

- BOA: Segmentation and tracking of cell migration based on active contour (snake)
- ECMM: Dynamic mapping of moving contour. 
- ANA: Measurement of fluorescence dynamics along cell membrane
- Q: Time-space plots (kymograph) of 
  - convexity
  -  fluorescence
  - membrane speed
  - and more...
;;;http://www2.warwick.ac.uk/fac/sci/systemsbiology/staff/bretschneider/quimp/;
2590;;11;;High Resolution Tracking of Cell Membrane Dynamics in Moving Cells: an Electrifying Approach;;;;;
2566;;137;;3D dataset of astrocytes in mouse cortex, two time frames;CPP labeled astrocytes in mouse cortex.

The astrozytes were imaged two times with a delay of 27 minutes. The animal was removed from the microscope during the waiting phase. Thus, there is some shift between the two frames.

Voxel size:
x: 500 nm
y: 500 nm
z: 2000 nm
;;;;
2591;;426;;FindFoci: A Focus Detection Algorithm with Automated Parameter Training That Closely Matches Human Assignments, Reduces Human Inconsistencies and Increases Speed of Analysis.;;;;;
2593;;426;;FindFoci;The FindFoci plugins allow the identification of peak intensity regions within 2D and 3D images. The algorithm is highly configurable and parameters can be optimised using reference images and then applied to multiple images using the batch mode.
Details of the benefits of training an algorithm on multiple images can be found in the FindFoci paper: 
<bib>2591</bib>;Alex Herbert;;http://www.sussex.ac.uk/gdsc/intranet/microscopy/imagej/findfoci;
2386;;85;;Microtubule Length Analysis;###Task

Quantify the length of microtubules (MT) and the MT average density per cell. 

### Workflow descriptions

Simple two step workflow, allowing visual & manual correction of microtubule between the 2 steps. Batch measurement of microtubule lengths for multiple images is achieved by segmenting the MTs and then their skeletonizations.  The number of pixels in the microtubule is proportional to their length, so the length can be estimated.

### Script

Workflow is written as an ImageJ macro (Fiji) with following steps:

1. The enhancement of tubular structure by computing eigenvalues of the hessian matrix on a Gaussian filtered version of the image ( sigma 1 pixel), as implemented in the tubeness plugin. 
2. The tubules were then thresholded , and structures containing less than 3 pixels were discarded. 
3. If needed, a visual check and correction of segmented microtubule is then performed.  
4. After correction, segmented MTs were then reduced to a 1-pixel thick line using the skeletonize plugin of Fiji.  The length of the skeletonized microtubules was then directly proportional to their length. 
5. Data were grouped by condition and converted back to micrometers units under Matlab for the statistical tests.

#### Pitfalls

Commented but not that general without editing some fields in the macros.

### Sample Data

Sample data and workflow (see above URL) can be accessed by

-  login: biii
-  password Biii!Tag1

## Misc

3D version also available here.

Use of components Skeletonize and Tubeness Filter

;Perrine Paul-Gilloteaux;;;
2435;;137;;2D cell tracking and analysis of morphological dynamics;The QuimP software from Bretschneider group is depolyed as imageJ plugin and includes model-based cell segmentation, cell outline tracking and quantification of spatially resolved speed of protrusions and retractions<bib>2590</bib>.

The algorithm to calculate morphological dynamics is very fast compared to <a href="http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1367294/">other approaches</a> 
;R.A. Tyson, D.B.A. Epstein, K.I. Anderson and T. Bretschneider;;;
2395;;92;;Imaris Tracking;ImarisTrack allows 3D tracking of spots and objects, with straightforward manual adjustment of automatic tracking results.;Bitplane;;;
2063;;11;;Bleach Correction;Three different methods for correcting fluorescence bleaching. 

1. Simple (framewise ratio based)
2. Exponential (curve fitting with exponential decay model)
3. Histogram matching (register histogram shape. with 16 bit, it takes long time... it should be improved).


;Kota Miura, Jens Rietdorf;;http://fiji.sc/Bleach_Correction;
2353;;93;;Analyzing gels and western blots with ImageJ;It explains how to use ImageJ to compare the density (aka intensity) of bands on an agar gel or western blot. 
Some notes can be found here: http://cellnetmcweb.bioquant.uni-heidelberg.de/image-analysis/ShortTutorials/Fiji_GelAnalyzer.pdf;Luke Miller (contact@lukemiller.org);;;
2363;;139;;Quantitative analysis of focal adhesions;Simple workflow description for ImageJ, step-by-step description. No analysis of focal adhesion dynamics<bib>2575</b>.;Utku Horzum, Berrin Ozdil, Devrim Pesen-Okvur;;;
2526;;120;;Localization microscopy filtering using PALMsiever;Sieving (or filtering) is choosing the good localizations and discarding the false ones. This operation is performed by inspecting the distribution of the localizations' fitted parameters and changing the min and max accordingly.;Thomas Pengo, Seamus Holden;;;
2565;;93;;Large data storage in hdf5 using Fiji/ImageJ;<a href="http://hdf.ncsa.uiuc.edu/HDF5/">HDF5</a> is a data format for storing extremely large and complex data collections. This Fiji/ImageJ HDF5 plugin saves and loads 2D - 5D datasets with flexible options.;Olaf Ronneberger;;;
2595;;11;;HDF5 Plugin for ImageJ and Fiji;;;;http://lmb.informatik.uni-freiburg.de/resources/opensource/imagej_plugins/hdf5.html;
2507;;120;;RapidSTORM usage tutorial;This tutorial will exemplify basic rapidSTORM usage by showing how to convert an Andor SIF acquisition to a super-resoluted image with rapidSTORM.;RapidSTORM authors;;;
2510;;444;;Trainable Weka Segmentation ImageJ Macro;Macro using the plugin Trainable Weka Segmentation on leaf image of imageJ

This plugin can be trained to learn from the user input and perform later the same task in unknown (test) data.
Weka: it makes use of all the powerful tools and classifiers from the latest version of Weka.
Segmentation: it provides a labeled result based on the training of a chosen classifier. Trainable Weka Segmentation

Complete macro example is at the end of the page. 

;Ignacio Arganda-Carreras, Albert Cardona, Verena Kaynig, Johannes Schindelin;;;
1612;;0;;Feature Extraction;Automatic finding of image features are very convenient for registering two images to align them in proper orientation. 
Two image plugins are implemented for extracting image features and are placed as menu items at:

[Plugins > Feature Extraction > Extract SIFT Correspondences]

and 

[Plugins > Feature Extraction > Extract MOPS Correspondences]

For more details, see the linked page in Fiji wiki. For details about SIFT algorithm, see <bib>2569</bib>. For more details about MOPS algorithm, see <bib>2570</bib>. 






;Stephan Saalfeld;;http://fiji.sc/Feature_Extraction;
2579;;85;;2D and 3D tracking based on global cost function optimization;The workflow consists of firstly identifying spot (which can be also gravity center of cells identified by another method), and then secondly compute trajectories by linking these spots by global optimisation with a cost function. This method is part of the methods evaluated in <bib>2548</bib> and is described in detail in its supplementary section. 

### Dependencies

Following plugins are required.  

1. [JAR to be placed under IJ plugin directory](http://xfer.curie.fr/get/192esfJKxA1/Trackingv2.0.zip)
  1. A pdf file with instructions and output description is also available in the zip .
1. [MTrackJ]() : Used for visualization of tracks. Preinstalled in Fiji.
2. [Imagescience.jar](http://www.imagescience.org/meijering/software/download/imagescience.jar):  This library is used by MTrackJ. Preinstalled in Fiji.
3. [jama.jar](http://math.nist.gov/javanumerics/jama/). Preinstalled in Fiji.

###Advantages: 

-  support blinking (with a parameters allowing it or not)
-  fast, 
-  can be used in batch, some analysis results provided.
-  No dynamic model.
-  The tracking part is not dependant of ImageJ.

### Pitfalls: 
-  does not support division, 
-  the optimization algorithm used is a simulated annealing, so results can be slightly different between two runs. 
-  No Dynamic model (so less good results but can be used for a first study of the kind of movements)

##The sample data 

The parameters used  for this example data Beads, were 

1.  detection: 150 
2. the max distance in pixels: 20 
3. max allowed disappearance in frame: 1
;Perrine Paul-Gilloteaux;;;
2532;;120;;Tracing data using PALMsiever;Tracer allows the user to create a trace along a structure in an image. It uses the underlying molecule positions, not the rendered image.;Thomas Pengo;;;
2312;;11;;Microtubules Tool (3D);The tool measures the total length of the microtubules in a 3D image.
;Volker Baecker;;;
2571;;11;;HowTo;## Usage

**biii.info is for searching bioimage analysis tools** (functions, plugins, toolbox, scripts, macros, instructions). Please use the search box in the sidebar. You could narrow your search to components, workflows, sample images, software packages or languages. Your search term could be any keywords that you are interested in. 

At the moment, biological terms might not have many hits, as we still need to tag pages, and your contribution by tagging will be a big help! 

## Terms

We use following terms for categorizing bioimage analysis tools. 
 
- **Components** 
  - Implementation of an image processing / analysis algorithm
  - e.g. A single menu item in image processing software
  - e.g. A plugin / module / add-ons. For plugins that bundles multiple tools, each tool will be the component and the plugin as a whole cannot be a component. Please place the plugin as "Software / Library".
  - e.g. A class in image processing library. 
- **Workflow**
  - A series of image processing using several ***components* to start with image data as input and outputs either processed image or numerical values.
  - e.g. a script
  - e.g. a detailed step-by-step instruction. 
- **Software / Library**
  - A package of components. 
- **Sample Data**
  - In general, sample image data. It could be none-image if needed. 
  - Uploaded image is strongly recommended to have details of the object in image, capture conditions e.g. microscope, objective, probe details, scale and so on.
  - Better be with explicit licensing condition. 

- Details on our current nomenclature is explained in [here](https://docs.google.com/document/d/1UZ_M8RIX8TZRh6sXA_h3lSO4cELey66Bwe6ISONMRlo/edit) 

## Get involved

We welcome you to add and/or edit pages. To do so please first get your user account.

- [Registration page](http://biii.info/user/register)

## Adding / Editing pages

Instruction for adding component and workflow pages are [here](http://biii.info/node/2346)

## Roadmap

biii.info is still under development, and our roadmap is schemed in the illustration below. 

<img src="/files/biii/BiiiInformationFlow_0.png" width="400" height="300" alt=""  />

To read more about our roadmap, please visit:  [RoadMap](http://biii.info/node/2282).;;;;
2584;;92;;ImageJ Bandpass filter;The Fourier transform of an image produces a representation in frequency space: i.e. separated according to spatial frequency (effectively scale). The 2D amplitude map of the different spatial frequencies is symmetrical, and is commonly displayed with low spatial frequencies (large features) in the centre, highest spatial frequencies (small features) at the edges.

Fourier filtering involves suppressing or enhancing features in the Fourier domain before carrying out an inverse Fourier transform to obtain a filtered real-space image. ImageJ's _Process > FFT > Bandpass Filter_ implements two common Fourier-filtering functions: 1. filtering for specific sizes of feature in an image by selecting minimum and maximum feature sizes (selecting a radial band of frequencies in Fourier space); 2. filtering out repetitive horizontal or vertical stripes by cutting out a zero-frequency stripe in the orthogonal direction in frequency space.

The example image above shows the effect of filtering for 2 feature size ranges: 0-8 pixels, and 8-256 pixels; where the former appears "flattened" or washed-out, and the latter very blurred. The small images displayed to the lower-right of each filtered image correspond to the mask applied to the Fourier transform. Such filtering can be useful prior to global thresholding, for noise suppression, etc.;Joachim Walter;;http://rsb.info.nih.gov/ij/plugins/fft-filter.html;
1843;;0;;Watershed Algorithm;;;;http://fiji.sc/Watershed_Algorithm_(ImageJ_plugin);
2310;;11;;Cell segmentation by EBImage, R;;takeo katsuki;;;
