id_paper ; id_type ; Title ; Journal ; Volume ; Number ; Pages ; Year ; ISSN ; doi ; Abstract ; Date ; URL ; ISBN ; Issue ; Month

3D/3D,2D/3D\ or\ 3D\ /2D\ can\ be\ handled\ .\ 

3D\ ROI\ are\ enabled,\ and\ can\ be\ checked\ with\ the\ 3D\ vtk\ view\ (size\ of\ ROI\ can\ be\ changed\ using\ the\ ROI\ stroke\ width).\ 

Some\ prelalignment\ by\ rotating\ in\ 3D\ the\ volume\ is\ possible.\ 

Transformations\ can\ be\ applied\ directly\ or\ combined\ through\ Block\ Protocols\ (search\ for\ apply\ transformation).

It's\ also\ provide\ information\ about\ the\ predicted\ Error\ (based\ on\ statistical\ prediction\ as\ described\ by\ Fitzpatrick\ et\ al),\ either\ as\ a\ full\ color\ mapping,\ either\ on\ each\ points\ used\ as\ landmarks,\ and\ error\ on\ the\ discrepancy\ in\ position\ between\ points.

There\ are\ video\ tutorials\ available\ in\ the\ web.

Publication:\ "Open\ Source\ Image\ registration\ plugin\ for\ correlative\ light\ to\ electron\ microscopy:\ e¢-CLEM\ easy\ Cell\ Correlative\ Light\ to\ Electron\ Microscopy".\ Xavier\ Heiligenstein*,\ Perrine\ Paul-Gilloteaux*,\ Martin\ Belle,\ Marie-Charlotte\ Domart,\ Banafshe\ Larijani,\ Lucy\ Collinson,\ Graça\ Raposo\ Jean\ Salamero.\ In\ preparation,\ 2016. ; \ Perrine\ Paul-Gilloteaux ;NULL; http://icy.bioimageanalysis.org/plugin/ec-CLEM ;NULL
 2699 ;NULL; 93 ;NULL; PSF\ Lab ; PSF\ Lab\ is\ a\ software\ program\ that\ calculates\ the\ illumination\ point\ spread\ function\ of\ a\ confocal\ microscope\ under\ various\ imaging\ conditions.\ It\ is\ available\ in\ 32-bit\ and\ 64-bit\ for\ Windows\ and\ in\ 64-bit\ for\ Mac. ; he\ One\ Molecule\ Group ;NULL; http://onemolecule.chem.uwm.edu/software ;NULL
 2667 ;NULL; 426 ;NULL; MultiStackReg ; This\ plugin\ aligns\ the\ slices\ of\ a\ stack\ just\ like\ the\ stackreg\ plugin\ on\ which\ it\ is\ built.\ It\ allows\ to\ save\ the\ transformations\ and\ to\ apply\ them\ to\ another\ stack.\ It\ furthermore\ allows\ to\ register\ two\ stacks.\  ; Brad\ Busse ;NULL; http://bradbusse.net/downloads.html ;NULL
 2675 ; 2675 ; 85 ;NULL; FreeD ; \ Free-D\ is\ a\ three-dimensional\ (3D)\ reconstruction\ and\ modeling\ software.\ It\ allows\ to\ generate,\ process\ and\ analyze\ 3D\ point\ and\ surface\ models\ from\ stacks\ of\ 2D\ images.

Free-D\ is\ an\ integrated\ software,\ offering\ in\ a\ single\ graphical\ user\ interface\ all\ the\ functionalities\ required\ for\ 3D\ modeling.\ It\ runs\ on\ Linux,\ Windows,\ and\ MacOS.

Free-D\ is\ developed\ by\ the\ Modeling\ and\ Digital\ Imaging\ team\ of\ the\ Institut\ Jean-Pierre\ Bourgin,\ INRA\ Versailles,\ France.\  ; Andrey\ P\ &\ Maurin\ Y ;NULL; http://free-d.versailles.inra.fr/ ;NULL
 2679 ; 2679 ; 581 ;NULL; Balanced\ SOFI ; Super-resolution\ optical\ fluctuation\ imaging\ (SOFI)\ achieves\ 3D\ super-resolution\ by\ computing\ temporal\ cumulants\ or\ spatio-temporal\ cross-cumulants\ of\ stochastically\ blinking\ fluorophores\ [1,2].\ In\ contrast\ to\ localization\ microscopy,\ SOFI\ is\ compatible\ with\ weakly\ emitting\ fluorophores\ and\ a\ wider\ range\ of\ blinking\ conditions\ [3].\ Balanced\ SOFI\ analyses\ several\ cumulant\ orders\ for\ extracting\ molecular\ parameter\ maps,\ such\ as\ the\ bright\ and\ dark\ state\ lifetimes,\ the\ concentration\ and\ the\ brightness\ distributions\ of\ fluorophores\ within\ biological\ samples\ [a].\ In\ combination\ with\ a\ deconvolution\ of\ the\ cumulant\ images,\ the\ estimated\ parameter\ maps\ proved\ useful\ to\ balance\ the\ image\ contrast\ and\ to\ linearize\ the\ brightness\ and\ blinking\ response.\ Thereby,\ the\ image\ quality\ and\ the\ resolution\ were\ improved\ significantly. ; Marcel\ Leutenegger ;NULL; https://documents.epfl.ch/users/l/le/leuteneg/www/BalancedSOFI/index.html ;NULL
 2710 ;NULL; 11 ;NULL; Analyze\ Particles ; An\ object\ detection\ function\ in\ ImageJ.\ [Analyze\ >\ Analyze\ Particles...].\ 

It\ could\ simply\ be\ used\ for\ counting\ number\ of\ cells,\ but\ could\ also\ do\ more\ complex\ stuffs.\ 

##\ Jython\ Snippet

Here\ is\ a\ snippet\ of\ how\ to\ use\ Particle\ Analysis\ in\ Jython\ script.\ 

<http://cmci.embl.de/documents/120206pyip_cooking/python_imagej_cookbook#particle_analysis>

 ;NULL;NULL; http://rsbweb.nih.gov/ij/docs/guide/146-30.html#toc-Subsection-30.2 ;NULL
 2714 ;NULL; 11 ;NULL; Infection\ Counter:\ Automated\ Quantification\ of\ in\ Vitro\ Virus\ Replication\ by\ Fluorescence\ Microscopy. ;NULL;NULL;NULL;NULL;NULL
 2715 ;NULL; 11 ;NULL; Pink\ /\ Digital\ Connectivity ;NULL;NULL;NULL; https://pinkhq.com ;NULL
 2717 ;NULL; 11 ;NULL; NeurphologyJ ; ImageJ\ macro\ for\ the\ morphometry\ of\ neurites.\ 

>\ NeurphologyJ;\ it\ is\ capable\ of\ automatically\ quantifying\ neuronal\ morphology\ such\ as\ soma\ number\ and\ size,\ neurite\ length,\ neurite\ ending\ points\ and\ attachment\ points.\ NeurphologyJ\ is\ implemented\ as\ a\ plugin\ to\ ImageJ,\ an\ open-source\ Java-based\ image-processing\ and\ analysis\ platform.

###\ Reference

<http://www.biomedcentral.com/1471-2105/12/230> ; Eric\ Hwang ;NULL;NULL;NULL
 2720 ; 2720 ; 11 ;NULL; XuvTools ; XuvTools\ (pronounced\ “ex-you-vee-tools”)\ is\ a\ fully\ automated\ 3D\ stitching\ software\ for\ biomedical\ image\ data,\ typically\ confocal\ microscopy\ images.\ XuvTools\ runs\ on\ Microsoft\ Windows\ XP\ and\ Vista,\ Linux\ and\ Apple\ Mac\ computers.\ It\ supports\ 32\ and\ 64bit\ operating\ systems\ (with\ 64bit\ highly\ preferred).\ XuvTools\ is\ free\ and\ open\ source\ software\ (see\ Licensing),\ so\ you\ can\ start\ using\ it\ immediately.\ Go\ to\ Downloads\ and\ give\ it\ a\ try.

The\ goal\ of\ XuvTools\ is\ to\ provide\ tools,\ that\ combine\ multiple\ microscopic\ recordings\ to\ obtain\ a\ larger\ field\ of\ view\ (“stitching”)\ and\ a\ higher\ dynamic\ range\ (“HDR”\ recombination),\ or\ better\ resolution\ (multi\ view\ reconstruction),\ and\ to\ make\ these\ tools\ publicly\ available. ; Mario\ Emmenlauer,\ Aaron\ Ponti,\ Olaf\ Ronneberger ;NULL; http://www.xuvtools.org ;NULL
 2718 ; 2718 ; 159 ;NULL; Huygens\ Remote\ Manager ; The\ Huygens\ Remote\ Manager\ is\ an\ open-source,\ efficient,\ multi-user\ web-based\ interface\ to\ the\ Huygens\ software\ by\ Scientific\ Volume\ Imaging\ for\ parallel\ batch\ deconvolutions. ; Volker\ Baecker,\ Aaron\ Ponti,\ Asheesh\ Gulati,\ Alessandra\ Griffa,\ José\ Viña,\ Daniel\ Sevilla,\ Niko\ Ehrenfeuchter,\ Torsten\ Stöter,\ Olivier\ Burri ;NULL; http://www.huygens-rm.org/ ;NULL
 2716 ;NULL; 85 ;NULL; Microscope\ Image\ Correlation\ Spectroscopy\ MICS ; Fluorescence\ spectroscopy\ by\ image\ correlation\ is\ a\ technique\ that\ allows\ analysing\ and\ characterizing\ the\ different\ molecular\ dynamics\ from\ a\ sequence\ of\ fluorescence\ images.

Many\ image\ correlation\ techniques\ have\ been\ developed\ for\ different\ applications\ but\ in\ particular\ to\ study\ the\ mechanisms\ of\ cell\ adhesion\ during\ migration.\ These\ techniques\ can\ be\ used\ with\ most\ imaging\ modalities:\ e.g.\ fluorescence\ widefield,\ confocal\ microscopy,\ TIRFM.\ They\ allow\ to\ obtain\ information\ such\ as\ the\ density\ in\ molecules,\ diffusion\ coefficients,\ the\ presence\ of\ several\ populations,\ or\ the\ direction\ and\ speed\ of\ a\ movement\ corresponding\ to\ active\ transport\ when\ spatial\ and\ temporal\ correlations\ are\ taken\ into\ account\ (STICS:\ Spatio-Temporal\ Image\ Correlation\ Spectroscopy).\ 
Please\ see\ <bib>2580</bib>\ \ for\ a\ review\ and\ the\ description\ of\ the\ methods.

This\ plugin\ is\ based\ on\ ICS_tools\ plugin\ by\ Fitz\ Elliott,\ available\ [here](http://www.cellmigration.org/resource/imaging/imaging_resources.shtml\ "cell\ migration\ website").

Some\ bugs\ have\ been\ removed,\ ROI\ does\ not\ need\ to\ be\ squared,\ fitting\ is\ weighted\ in\ order\ to\ give\ more\ weight\ to\ the\ smaller\ lags\ (temporal\ or\ spatial)
Exemple\ of\ use\ on\ sample\ data\ [fluorescent\ beads](http://biii.info/node/2577\ "Beads")
-\ Select\ an\ ROI,\ start\ by\ ICS\ to\ get\ the\ right\ PSF\ size
-\ Then\ run\ TICS\ and\ select\ diffusion,\ or\ diffusion\ plus\ flow\ model.\ Remove\ the\ first\ line\ (autocorrelation)\ which\ corresponds\ to\ the\ noise\ autocorrelation\ before\ fitting.



 ; Chen\ Chen,\ François\ Waharte,\ \ Perrine\ Paul-Gilloteaux ;NULL; http://imagejdocu.tudor.lu/doku.php?id=plugin:analysis:microscope_image_correlation_spectroscopy:start&s[]=spectroscopy ;NULL
 2719 ; 2719 ; 159 ;NULL; IceImarisConnector ; IceImarisConnector\ is\ a\ simple\ commodity\ class\ that\ eases\ communication\ between\ Bitplane\ Imaris\ and\ MATLAB\ or\ python\ using\ the\ Imaris\ XT\ interface. ; Aaron\ Ponti ;NULL; http://www.scs2.net/next/index.php?id=110 ;NULL
 2721 ; 2721 ; 93 ;NULL; TurtleSeg:\ 3D\ Image\ Segmentation\ Software ; TurtleSeg\ is\ an\ interactive\ 3D\ image\ segmentation\ tool.\ TurtleSeg\ has\ an\ automated\ system,\ Spotlight,\ for\ automatically\ directing\ the\ user\ towards\ the\ next\ steps.\ Typically,\ a\ user\ loads\ a\ 3D\ image\ and\ then\ manually\ contour\ a\ sparse\ number\ of\ slices,\ the\ full\ 3D\ segmentation\ can\ then\ be\ built\ automatically. ;NULL;NULL; http://www.turtleseg.org/ ;NULL
 2712 ;NULL; 11 ;NULL; Voronoi\ ImageJ ; A\ resident\ function\ in\ ImageJ,\ located\ in\ the\ menu\ as\ [Process\ >\ Binary\ >\ Voronoi].\ 


Quote\ from\ the\ ImageJ\ reference\ page:\ Splits\ the\ image\ by\ lines\ of\ points\ having\ equal\ distance\ to\ the\ borders\ of\ the\ two\ nearest\ particles.\ Thus,\ the\ Voronoi\ cell\ of\ each\ particle\ includes\ all\ points\ that\ are\ nearer\ to\ this\ particle\ than\ any\ other\ particle.\ When\ particles\ are\ single\ points,\ this\ process\ is\ a\ Voronoi\ tessellation\ (also\ known\ as\ Dirichlet\ tessellation).\ \ 
The\ output\ type\ (Overwrite,\ 8-bit,\ 16-bit\ or\ 32-bit)\ of\ this\ command\ can\ be\ set\ in\ the\ Process?Binary?Options…?\ dialog\ box.\ In\ the\ output,\ the\ value\ inside\ the\ Voronoi\ cells\ is\ zero;\ the\ pixel\ values\ of\ the\ dividing\ lines\ between\ the\ cells\ are\ equal\ to\ the\ distance\ between\ the\ two\ nearest\ particles.\ This\ is\ similar\ to\ a\ medial\ axis\ transform\ of\ the\ background,\ but\ there\ are\ no\ lines\ in\ inner\ holes\ of\ particles. ; Wayne\ Rasband,\ Michael\ Schmid ;NULL; https://github.com/imagej/imagej1/blob/master/ij/plugin/filter/EDM.java ;NULL
 2711 ;NULL; 11 ;NULL; Find\ Maxima ;NULL; Michael\ Schmid ;NULL; http://rsbweb.nih.gov/ij/docs/guide/146-29.html#toc-Subsection-29.4 ;NULL
 2713 ;NULL; 11 ;NULL; InfectionCounter ; Estimate\ the\ frequency\ of\ hepatitis\ C\ virus\ infected\ cells\ based\ on\ the\ intensity\ of\ viral\ antigen\ associated\ immunofluorescence.\ 


Reference\ <bib>2651</bib> ; Joe\ Grove ;NULL;NULL;NULL
 2201 ;NULL; 0 ;NULL; Squassh ; ‘’’Squassh’’’\ is\ a\ tool\ for\ 2D\ and\ 3D\ segmentation\ and\ quantification\ of\ subcellular\ shapes\ in\ fluorescence\ microscopy\ images.\ It\ provides\ globally\ optimal\ detection\ and\ segmentation\ of\ objects\ with\ constant\ internal\ intensity\ distribution,\ followed\ by\ object-based\ colocalization\ analysis.\ The\ segmentation\ computed\ by\ Region\ Competition\ can\ optionally\ correct\ for\ the\ PSF\ of\ the\ microscope,\ hence\ providing\ optimally\ deconvolved\ segmentations.

Part\ of\ the\ mosaic\ suite ; MOSAIC\ Group,\ Center\ for\ Systems\ Biology\ Dresden\ (CSBD),\ Max\ Planck\ Institute\ of\ Molecular\ Cell\ Biology\ and\ Genetics\ (MPI-CBG),\ Dresden,\ Germany.\  ;NULL; http://imagej.net/Squassh ;NULL
 2723 ;NULL; 426 ;NULL; jicbioimage:\ a\ tool\ for\ automated\ and\ reproducible\ bioimage\ analysis ;NULL;NULL;NULL;NULL;NULL
 2722 ; 2722 ; 426 ;NULL; jicbioimage ; The\ jicbioimage\ [bib]2723[/bib]\ Python\ package\ makes\ it\ easy\ to\ explore\ microscopy\ data\ in\ a\ programmatic\ fashion.\ Exploring\ images\ via\ coding\ means\ that\ the\ exploratory\ work\ becomes\ recorded\ and\ reproducible.\ Furthermore,\ it\ makes\ it\ easier\ to\ convert\ the\ exploratory\ work\ into\ (semi)\ automated\ analysis\ work\ flows.

Features
\ \ \ \ Built\ in\ functionality\ for\ working\ with\ microscopy\ data
\ \ \ \ Automatic\ generation\ of\ audit\ trails
\ \ \ \ IPython\ integration
\ \ \ \ Cross-platform:\ Linux,\ Mac\ and\ Windows\ are\ all\ supported
\ \ \ \ Works\ with\ Python\ 2.7,\ 3.3\ and\ 3.4

 ; \ Tjelvar\ S.\ G.\ Olsson?,\ Matthew\ Hartley\  ;NULL; http://jicbioimage.readthedocs.io/en/latest/ ;NULL
 2724 ;NULL; 587 ;NULL; SQL ; SQL\ (Structured\ Query\ Language)\ is\ a\ special-purpose\ domain-specific\ language\ used\ in\ programming\ and\ designed\ for\ managing\ data\ held\ in\ a\ relational\ database\ management\ system\ (RDBMS),\ or\ for\ stream\ processing\ in\ a\ relational\ data\ stream\ management\ system\ (RDSMS). ;NULL;NULL;NULL;NULL
 2725 ;NULL; 587 ;NULL; FORTRAN ; Fortran\ (formerly\ FORTRAN,\ derived\ from\ 'Formula\ Translation')\ is\ a\ general-purpose,\ imperative\ programming\ language\ that\ is\ especially\ suited\ to\ numeric\ computation\ and\ scientific\ computing.\ Originally\ developed\ by\ IBM\ in\ the\ 1950s\ for\ scientific\ and\ engineering\ applications,\ Fortran\ came\ to\ dominate\ this\ area\ of\ programming\ early\ on\ and\ has\ been\ in\ continuous\ use\ for\ over\ half\ a\ century\ in\ computationally\ intensive\ areas\ such\ as\ numerical\ weather\ prediction,\ finite\ element\ analysis,\ computational\ fluid\ dynamics,\ computational\ physics,\ crystallography\ and\ computational\ chemistry.\ It\ is\ a\ popular\ language\ for\ high-performance\ computing\ and\ is\ used\ for\ programs\ that\ benchmark\ and\ rank\ the\ world's\ fastest\ supercomputers. ;NULL;NULL;NULL;NULL
 2726 ;NULL; 587 ;NULL; PHP ; PHP\ is\ a\ server-side\ scripting\ language\ designed\ primarily\ for\ web\ development\ but\ also\ used\ as\ a\ general-purpose\ programming\ language. ;NULL;NULL;NULL;NULL
id_keyword ; id_paper
 1 ; 2777 
 1 ; 2792 
 1 ; 2796 
 4 ; 2760 
 4 ; 2775 
 4 ; 2777 
 4 ; 2778 
 4 ; 2787 
 4 ; 2789 
 4 ; 2792 
 4 ; 2796 
 4 ; 2800 
 4 ; 2812 
 4 ; 2818 
 4 ; 2897 
 4 ; 2906 
 4 ; 2918 
 4 ; 2983 
 4 ; 3026 
 4 ; 3048 
 4 ; 3084 
 4 ; 3167 
 4 ; 3172 
 4 ; 3276 
 4 ; 3344 
 4 ; 3364 
 4 ; 3413 
 6 ; 2777 
 6 ; 2789 
 6 ; 2792 
 6 ; 2798 
 6 ; 2812 
 6 ; 2818 
 6 ; 2897 
 6 ; 2915 
 6 ; 2933 
 6 ; 2964 
 6 ; 3084 
 6 ; 3156 
 6 ; 3183 
 6 ; 3276 
 6 ; 3364 
 6 ; 3413 
 6 ; 3415 
 6 ; 3428 
 8 ; 2760 
 8 ; 2787 
 8 ; 2789 
 8 ; 2798 
 8 ; 2800 
 8 ; 2818 
 8 ; 2830 
 8 ; 2886 
 8 ; 2962 
 8 ; 3026 
 8 ; 3183 
 8 ; 3413 
 9 ; 2760 
 9 ; 2793 
 9 ; 2796 
 9 ; 2798 
 9 ; 2800 
 9 ; 2804 
 9 ; 2830 
 9 ; 2850 
 9 ; 2956 
 9 ; 2983 
 9 ; 3048 
 9 ; 3172 
 9 ; 3183 
 9 ; 3281 
 9 ; 3413 
 9 ; 3425 
 9 ; 3428 
 10 ; 2760 
 10 ; 2964 
 10 ; 3172 
 11 ; 2760 
 11 ; 2775 
 11 ; 2777 
 11 ; 2796 
 11 ; 2839 
 11 ; 2915 
 11 ; 3084 
 11 ; 3154 
 11 ; 3276 
 11 ; 3415 
 12 ; 2760 
 13 ; 2760 
 14 ; 2760 
 15 ; 2775 
 16 ; 2775 
 16 ; 2830 
 16 ; 3172 
 17 ; 2775 
 17 ; 3040 
 18 ; 2775 
 19 ; 2775 
 19 ; 2787 
 19 ; 2789 
 19 ; 2796 
 19 ; 2818 
 19 ; 2956 
 19 ; 2983 
 19 ; 3023 
 19 ; 3026 
 19 ; 3040 
 19 ; 3167 
 19 ; 3364 
 20 ; 2775 
 20 ; 2798 
 20 ; 2886 
 20 ; 3156 
 20 ; 3281 
 21 ; 2775 
 21 ; 2777 
 21 ; 2800 
 21 ; 2886 
 21 ; 2897 
 21 ; 2918 
 21 ; 2933 
 21 ; 2960 
 21 ; 2962 
 21 ; 2964 
 21 ; 2983 
 21 ; 3026 
 21 ; 3048 
 21 ; 3343 
 21 ; 3364 
 21 ; 3413 
 21 ; 3428 
 22 ; 2777 
 22 ; 2789 
 23 ; 2777 
 24 ; 2777 
 24 ; 2789 
 24 ; 2798 
 24 ; 2818 
 24 ; 2906 
 24 ; 3415 
 25 ; 2777 
 26 ; 2777 
 27 ; 2778 
 28 ; 2778 
 29 ; 2778 
 30 ; 2778 
 31 ; 2778 
 32 ; 2778 
 33 ; 2778 
 34 ; 2787 
 34 ; 2789 
 34 ; 2818 
 34 ; 2956 
 34 ; 3040 
 35 ; 2787 
 35 ; 2818 
 36 ; 2787 
 36 ; 2983 
 37 ; 2787 
 38 ; 2787 
 38 ; 2956 
 38 ; 3167 
 39 ; 2787 
 39 ; 2789 
 39 ; 2793 
 39 ; 2798 
 39 ; 2818 
 39 ; 2956 
 39 ; 3023 
 39 ; 3040 
 39 ; 3183 
 39 ; 3281 
 39 ; 3425 
 40 ; 2787 
 41 ; 2787 
 42 ; 2787 
 42 ; 2789 
 42 ; 2818 
 43 ; 2787 
 44 ; 2787 
 44 ; 2818 
 45 ; 2787 
 45 ; 2918 
 45 ; 2983 
 46 ; 2789 
 47 ; 2789 
 48 ; 2789 
 49 ; 2789 
 50 ; 2789 
 51 ; 2789 
 51 ; 2818 
 52 ; 2792 
 52 ; 2886 
 53 ; 2792 
 54 ; 2792 
 55 ; 2793 
 56 ; 2793 
 57 ; 2793 
 57 ; 3172 
 58 ; 2793 
 59 ; 2793 
 60 ; 2793 
 61 ; 2793 
 61 ; 2798 
 61 ; 2956 
 61 ; 3183 
 61 ; 3425 
 62 ; 2793 
 62 ; 2798 
 62 ; 3048 
 62 ; 3172 
 62 ; 3183 
 62 ; 3425 
 63 ; 2793 
 64 ; 2793 
 65 ; 2796 
 66 ; 2796 
 67 ; 2796 
 68 ; 2796 
 69 ; 2796 
 70 ; 2798 
 70 ; 2800 
 71 ; 2798 
 72 ; 2798 
 73 ; 2798 
 74 ; 2798 
 75 ; 2798 
 76 ; 2798 
 77 ; 2798 
 78 ; 2800 
 79 ; 2800 
 79 ; 2983 
 79 ; 3048 
 79 ; 3428 
 80 ; 2800 
 80 ; 2830 
 80 ; 2906 
 80 ; 3167 
 80 ; 3344 
 81 ; 2800 
 82 ; 2800 
 83 ; 2800 
 84 ; 2800 
 85 ; 2800 
 86 ; 2800 
 86 ; 3428 
 87 ; 2800 
 88 ; 2800 
 89 ; 2804 
 90 ; 2804 
 90 ; 3183 
 91 ; 2804 
 92 ; 2804 
 93 ; 2804 
 94 ; 2804 
 95 ; 2804 
 96 ; 2804 
 97 ; 2812 
 98 ; 2818 
 99 ; 2818 
 100 ; 2818 
 100 ; 2906 
 101 ; 2818 
 102 ; 2830 
 103 ; 2830 
 104 ; 2830 
 105 ; 2830 
 106 ; 2830 
 106 ; 3048 
 107 ; 2839 
 108 ; 2839 
 109 ; 2839 
 110 ; 2839 
 111 ; 2839 
 112 ; 2839 
 113 ; 2839 
 114 ; 2839 
 115 ; 2839 
 116 ; 2839 
 117 ; 2839 
 117 ; 2973 
 117 ; 3364 
 118 ; 2839 
 119 ; 2839 
 120 ; 2839 
 121 ; 2839 
 122 ; 2839 
 122 ; 3028 
 123 ; 2839 
 124 ; 2839 
 125 ; 2839 
 126 ; 2839 
 127 ; 2850 
 128 ; 2850 
 129 ; 2850 
 129 ; 3183 
 130 ; 2850 
 131 ; 2850 
 131 ; 2983 
 131 ; 3276 
 132 ; 2850 
 133 ; 2850 
 134 ; 2882 
 135 ; 2882 
 135 ; 3281 
 136 ; 2882 
 137 ; 2882 
 138 ; 2882 
 139 ; 2882 
 140 ; 2882 
 141 ; 2882 
 142 ; 2882 
 143 ; 2882 
 144 ; 2882 
 145 ; 2882 
 146 ; 2882 
 147 ; 2882 
 148 ; 2882 
 149 ; 2882 
 150 ; 2882 
 151 ; 2882 
 152 ; 2886 
 152 ; 3156 
 153 ; 2886 
 154 ; 2886 
 155 ; 2886 
 156 ; 2886 
 157 ; 2897 
 158 ; 2906 
 158 ; 3276 
 159 ; 2906 
 159 ; 2933 
 159 ; 3156 
 159 ; 3183 
 159 ; 3281 
 159 ; 3343 
 159 ; 3344 
 159 ; 3364 
 159 ; 3425 
 160 ; 2906 
 160 ; 2983 
 160 ; 3040 
 161 ; 2906 
 162 ; 2906 
 163 ; 2906 
 164 ; 2906 
 165 ; 2915 
 166 ; 2918 
 167 ; 2918 
 167 ; 2962 
 167 ; 2983 
 167 ; 3048 
 167 ; 3343 
 168 ; 2918 
 169 ; 2933 
 169 ; 3281 
 170 ; 2933 
 176 ; 2956 
 176 ; 3183 
 177 ; 2956 
 178 ; 2956 
 179 ; 2956 
 180 ; 2956 
 181 ; 2956 
 182 ; 2956 
 183 ; 2956 
 184 ; 2956 
 185 ; 2960 
 185 ; 3156 
 186 ; 2964 
 187 ; 2973 
 188 ; 2973 
 189 ; 2973 
 190 ; 2973 
 191 ; 2973 
 192 ; 2983 
 193 ; 2983 
 194 ; 3000 
 195 ; 3000 
 196 ; 3000 
 197 ; 3000 
 198 ; 3023 
 199 ; 3023 
 200 ; 3023 
 201 ; 3023 
 202 ; 3023 
 203 ; 3023 
 204 ; 3023 
 205 ; 3023 
 206 ; 3023 
 207 ; 3026 
 208 ; 3026 
 209 ; 3026 
 209 ; 3156 
 210 ; 3028 
 211 ; 3028 
 212 ; 3040 
 213 ; 3040 
 214 ; 3040 
 215 ; 3040 
 216 ; 3040 
 217 ; 3040 
 218 ; 3040 
 219 ; 3040 
 220 ; 3048 
 221 ; 3048 
 222 ; 3048 
 223 ; 3048 
 224 ; 3048 
 224 ; 3281 
 224 ; 3428 
 225 ; 3048 
 226 ; 3048 
 227 ; 3048 
 228 ; 3048 
 229 ; 3048 
 230 ; 3048 
 231 ; 3084 
 232 ; 3084 
 233 ; 3084 
 234 ; 3084 
 235 ; 3084 
 236 ; 3084 
 237 ; 3084 
 238 ; 3084 
 239 ; 3084 
 240 ; 3154 
 241 ; 3154 
 242 ; 3154 
 243 ; 3154 
 244 ; 3154 
 245 ; 3154 
 246 ; 3154 
 247 ; 3154 
 248 ; 3154 
 249 ; 3154 
 250 ; 3154 
 251 ; 3154 
 252 ; 3154 
 253 ; 3154 
 254 ; 3154 
 255 ; 3154 
 256 ; 3154 
 257 ; 3154 
 258 ; 3154 
 259 ; 3154 
 260 ; 3154 
 261 ; 3154 
 262 ; 3154 
 263 ; 3154 
 264 ; 3154 
 265 ; 3154 
 266 ; 3154 
 267 ; 3154 
 268 ; 3154 
 269 ; 3156 
 270 ; 3167 
 271 ; 3167 
 272 ; 3167 
 273 ; 3167 
 274 ; 3167 
 274 ; 3276 
 274 ; 3344 
 275 ; 3167 
 276 ; 3167 
 277 ; 3167 
 278 ; 3172 
 279 ; 3172 
 280 ; 3183 
 281 ; 3183 
 282 ; 3183 
 283 ; 3183 
 284 ; 3183 
 285 ; 3276 
 286 ; 3276 
 287 ; 3281 
 288 ; 3281 
 289 ; 3281 
 290 ; 3281 
 290 ; 3344 
 291 ; 3281 
 292 ; 3281 
 293 ; 3281 
 294 ; 3343 
 295 ; 3344 
 296 ; 3344 
 297 ; 3364 
 298 ; 3364 
 299 ; 3364 
 300 ; 3413 
 301 ; 3413 
 302 ; 3425 
 303 ; 3425 
 304 ; 3425 
 305 ; 3425 
 306 ; 3425 
 307 ; 3425 
 308 ; 3425 
 309 ; 3425 
 310 ; 3425 
 311 ; 3425 
 312 ; 3425 
 313 ; 3425 
 314 ; 3425 
 315 ; 3425 
 316 ; 3428 
 317 ; 3428 
 318 ; 3428 
 319 ; 3428 
 320 ; 3428 
id_keyword ; Name
 110 ; 24-bit\ RGB\ cameras 
 134 ; Acclimatization 
 297 ; Actin\ Cytoskeleton 
 220 ; Actinin 
 158 ; Actins 
 248 ; adaptive\ band-pass\ filtering 
 240 ; adaptive\ filters 
 212 ; Adenocarcinoma 
 231 ; Adenosine\ Triphosphatases 
 15 ; Adenoviridae 
 198 ; Adult 
 199 ; African\ Continental\ Ancestry\ Group 
 8 ; Algorithms 
 200 ; Anemia,\ Sickle\ Cell 
 78 ; Aniline\ Compounds 
 9 ; Animals 
 55 ; Antigens,\ CD29 
 102 ; Antigens,\ CD36 
 280 ; Ants 
 135 ; Arabidopsis 
 89 ; Artemia 
 10 ; Automation 
 232 ; Bacteria 
 259 ; Band\ pass\ filters 
 241 ; band-pass\ filters 
 90 ; Behavior,\ Animal 
 260 ; Bidirectional\ control 
 249 ; bidirectional\ object\ tracking 
 250 ; bidirectional\ particle\ tracking 
 113 ; Biological\ cells 
 251 ; biological\ image 
 107 ; biological\ tissues 
 127 ; Biological\ Transport 
 261 ; Biology 
 108 ; biology\ computing 
 136 ; Biomass 
 122 ; Biomedical\ image\ processing 
 109 ; biomedical\ imaging 
 123 ; Biomedical\ microscopy 
 124 ; Biomedical\ signal\ detection 
 302 ; Blood\ Flow\ Velocity 
 34 ; Breast\ Neoplasms 
 270 ; Bronchography 
 56 ; Cadherins 
 70 ; Calcium 
 71 ; Calcium\ Signaling 
 137 ; Carbohydrate\ Metabolism 
 138 ; Carbon 
 139 ; Carboxylic\ Acids 
 72 ; Cats 
 233 ; Caulobacter\ crescentus 
 57 ; Cell\ Adhesion 
 65 ; Cell\ Compartmentation 
 192 ; Cell\ Culture\ Techniques 
 58 ; Cell\ Differentiation 
 16 ; Cell\ Line 
 177 ; Cell\ Line,\ Tumor 
 59 ; Cell\ Movement 
